"TestNum","Employees","Days","TotalEntities","ElapsedSec","ElapsedMs","RawScore","HardScore","MediumScore","SoftScore","IsFeasible"
"5","300","7","2100","11.44","11443","0hard/0medium/-31470soft","0","0","-31470","True"
"5","300","7","2100","11.5","11503","0hard/0medium/-31249soft","0","0","-31249","True"
"5","300","7","2100","12.08","12082","0hard/0medium/-30981soft","0","0","-30981","True"
"5","300","7","2100","12.08","12083","0hard/0medium/-30941soft","0","0","-30941","True"
"5","300","7","2100","12.35","12347","0hard/0medium/-30902soft","0","0","-30902","True"
"5","300","7","2100","12.4","12401","0hard/0medium/-30487soft","0","0","-30487","True"
"5","300","7","2100","12.41","12414","0hard/0medium/-30466soft","0","0","-30466","True"
"5","300","7","2100","12.67","12666","0hard/0medium/-30276soft","0","0","-30276","True"
"5","300","7","2100","12.69","12690","0hard/0medium/-29888soft","0","0","-29888","True"
"5","300","7","2100","12.91","12914","0hard/0medium/-29603soft","0","0","-29603","True"
"5","300","7","2100","12.92","12915","0hard/0medium/-28843soft","0","0","-28843","True"
"5","300","7","2100","13.16","13156","0hard/0medium/-28747soft","0","0","-28747","True"
"5","300","7","2100","13.16","13158","0hard/0medium/-28667soft","0","0","-28667","True"
"5","300","7","2100","13.16","13159","0hard/0medium/-28047soft","0","0","-28047","True"
"5","300","7","2100","13.76","13760","0hard/0medium/-27948soft","0","0","-27948","True"
"5","300","7","2100","14","13996","0hard/0medium/-27742soft","0","0","-27742","True"
"5","300","7","2100","14.59","14591","0hard/0medium/-27421soft","0","0","-27421","True"
"5","300","7","2100","14.6","14601","0hard/0medium/-26883soft","0","0","-26883","True"
"5","300","7","2100","15.29","15288","0hard/0medium/-26825soft","0","0","-26825","True"
"5","300","7","2100","15.29","15289","0hard/0medium/-26725soft","0","0","-26725","True"
"5","300","7","2100","15.59","15587","0hard/0medium/-26623soft","0","0","-26623","True"
"5","300","7","2100","16.01","16009","0hard/0medium/-26223soft","0","0","-26223","True"
"5","300","7","2100","16.27","16272","0hard/0medium/-26154soft","0","0","-26154","True"
"5","300","7","2100","16.32","16319","0hard/0medium/-26037soft","0","0","-26037","True"
"5","300","7","2100","16.32","16320","0hard/0medium/-25377soft","0","0","-25377","True"
"5","300","7","2100","16.91","16911","0hard/0medium/-25226soft","0","0","-25226","True"
"5","300","7","2100","16.98","16985","0hard/0medium/-25097soft","0","0","-25097","True"
"5","300","7","2100","16.99","16987","0hard/0medium/-24997soft","0","0","-24997","True"
"5","300","7","2100","17.3","17297","0hard/0medium/-24573soft","0","0","-24573","True"
"5","300","7","2100","17.63","17626","0hard/0medium/-24545soft","0","0","-24545","True"
"5","300","7","2100","17.98","17976","0hard/0medium/-24267soft","0","0","-24267","True"
"5","300","7","2100","18.28","18282","0hard/0medium/-24074soft","0","0","-24074","True"
"5","300","7","2100","18.37","18366","0hard/0medium/-23795soft","0","0","-23795","True"
"5","300","7","2100","18.66","18661","0hard/0medium/-23473soft","0","0","-23473","True"
"5","300","7","2100","19.09","19086","0hard/0medium/-23379soft","0","0","-23379","True"
"5","300","7","2100","19.34","19338","0hard/0medium/-23339soft","0","0","-23339","True"
"5","300","7","2100","19.71","19706","0hard/0medium/-23287soft","0","0","-23287","True"
"5","300","7","2100","19.71","19708","0hard/0medium/-23246soft","0","0","-23246","True"
"5","300","7","2100","19.71","19709","0hard/0medium/-23147soft","0","0","-23147","True"
"5","300","7","2100","19.72","19715","0hard/0medium/-23023soft","0","0","-23023","True"
"5","300","7","2100","19.72","19716","0hard/0medium/-22923soft","0","0","-22923","True"
"5","300","7","2100","20.06","20059","0hard/0medium/-22826soft","0","0","-22826","True"
"5","300","7","2100","20.06","20060","0hard/0medium/-22606soft","0","0","-22606","True"
"5","300","7","2100","20.06","20063","0hard/0medium/-22172soft","0","0","-22172","True"
"5","300","7","2100","20.06","20064","0hard/0medium/-22152soft","0","0","-22152","True"
"5","300","7","2100","20.43","20433","0hard/0medium/-21435soft","0","0","-21435","True"
"5","300","7","2100","21.85","21852","0hard/0medium/-21148soft","0","0","-21148","True"
"5","300","7","2100","21.87","21868","0hard/0medium/-20986soft","0","0","-20986","True"
"5","300","7","2100","22.19","22187","0hard/0medium/-20734soft","0","0","-20734","True"
"5","300","7","2100","22.21","22210","0hard/0medium/-20638soft","0","0","-20638","True"
"5","300","7","2100","22.21","22211","0hard/0medium/-20404soft","0","0","-20404","True"
"5","300","7","2100","22.57","22569","0hard/0medium/-20367soft","0","0","-20367","True"
"5","300","7","2100","23","23001","0hard/0medium/-20323soft","0","0","-20323","True"
"5","300","7","2100","23","23004","0hard/0medium/-20055soft","0","0","-20055","True"
"5","300","7","2100","23.48","23477","0hard/0medium/-19872soft","0","0","-19872","True"
"5","300","7","2100","23.48","23478","0hard/0medium/-19692soft","0","0","-19692","True"
"5","300","7","2100","23.48","23479","0hard/0medium/-19452soft","0","0","-19452","True"
"5","300","7","2100","23.74","23744","0hard/0medium/-19430soft","0","0","-19430","True"
"5","300","7","2100","23.85","23852","0hard/0medium/-18975soft","0","0","-18975","True"
"5","300","7","2100","24.47","24473","0hard/0medium/-18867soft","0","0","-18867","True"
"5","300","7","2100","24.59","24587","0hard/0medium/-18831soft","0","0","-18831","True"
"5","300","7","2100","24.59","24588","0hard/0medium/-18591soft","0","0","-18591","True"
"5","300","7","2100","24.86","24860","0hard/0medium/-18467soft","0","0","-18467","True"
"5","300","7","2100","25.29","25294","0hard/0medium/-18459soft","0","0","-18459","True"
"5","300","7","2100","25.42","25419","0hard/0medium/-18403soft","0","0","-18403","True"
"5","300","7","2100","25.71","25714","0hard/0medium/-18049soft","0","0","-18049","True"
"5","300","7","2100","26.19","26188","0hard/0medium/-18013soft","0","0","-18013","True"
"5","300","7","2100","26.75","26751","0hard/0medium/-17822soft","0","0","-17822","True"
"5","300","7","2100","27.07","27074","0hard/0medium/-17252soft","0","0","-17252","True"
"5","300","7","2100","27.47","27474","0hard/0medium/-17101soft","0","0","-17101","True"
"5","300","7","2100","27.48","27477","0hard/0medium/-16806soft","0","0","-16806","True"
"5","300","7","2100","28.91","28912","0hard/0medium/-16470soft","0","0","-16470","True"
"5","300","7","2100","29.84","29839","0hard/0medium/-16319soft","0","0","-16319","True"
"5","300","7","2100","30.33","30332","0hard/0medium/-16081soft","0","0","-16081","True"
"5","300","7","2100","30.76","30760","0hard/0medium/-16004soft","0","0","-16004","True"
"5","300","7","2100","30.77","30772","0hard/0medium/-15871soft","0","0","-15871","True"
"5","300","7","2100","31.19","31192","0hard/0medium/-15474soft","0","0","-15474","True"
"5","300","7","2100","31.67","31673","0hard/0medium/-15390soft","0","0","-15390","True"
"5","300","7","2100","32.11","32112","0hard/0medium/-15089soft","0","0","-15089","True"
"5","300","7","2100","32.12","32118","0hard/0medium/-14669soft","0","0","-14669","True"
"5","300","7","2100","33.02","33016","0hard/0medium/-14650soft","0","0","-14650","True"
"5","300","7","2100","33.02","33018","0hard/0medium/-14538soft","0","0","-14538","True"
"5","300","7","2100","33.02","33020","0hard/0medium/-14478soft","0","0","-14478","True"
"5","300","7","2100","33.48","33478","0hard/0medium/-14450soft","0","0","-14450","True"
"5","300","7","2100","33.48","33480","0hard/0medium/-14270soft","0","0","-14270","True"
"5","300","7","2100","33.49","33492","0hard/0medium/-14268soft","0","0","-14268","True"
"5","300","7","2100","34.03","34035","0hard/0medium/-14231soft","0","0","-14231","True"
"5","300","7","2100","34.04","34044","0hard/0medium/-13811soft","0","0","-13811","True"
"5","300","7","2100","35.56","35559","0hard/0medium/-13806soft","0","0","-13806","True"
"5","300","7","2100","35.56","35563","0hard/0medium/-13767soft","0","0","-13767","True"
"5","300","7","2100","36.02","36017","0hard/0medium/-13689soft","0","0","-13689","True"
"5","300","7","2100","36.02","36018","0hard/0medium/-13523soft","0","0","-13523","True"
"5","300","7","2100","36.51","36510","0hard/0medium/-13504soft","0","0","-13504","True"
"5","300","7","2100","36.52","36515","0hard/0medium/-13384soft","0","0","-13384","True"
"5","300","7","2100","36.52","36518","0hard/0medium/-13244soft","0","0","-13244","True"
"5","300","7","2100","37.13","37134","0hard/0medium/-13179soft","0","0","-13179","True"
"5","300","7","2100","37.14","37138","0hard/0medium/-13099soft","0","0","-13099","True"
"5","300","7","2100","37.14","37143","0hard/0medium/-12979soft","0","0","-12979","True"
"5","300","7","2100","37.66","37659","0hard/0medium/-12704soft","0","0","-12704","True"
"5","300","7","2100","37.66","37660","0hard/0medium/-12564soft","0","0","-12564","True"
"5","300","7","2100","39.23","39233","0hard/0medium/-12498soft","0","0","-12498","True"
"5","300","7","2100","39.77","39774","0hard/0medium/-12386soft","0","0","-12386","True"
"5","300","7","2100","39.78","39784","0hard/0medium/-12128soft","0","0","-12128","True"
"5","300","7","2100","40.96","40962","0hard/0medium/-12118soft","0","0","-12118","True"
"5","300","7","2100","40.96","40963","0hard/0medium/-11738soft","0","0","-11738","True"
"5","300","7","2100","40.96","40964","0hard/0medium/-11618soft","0","0","-11618","True"
"5","300","7","2100","41.56","41562","0hard/0medium/-11369soft","0","0","-11369","True"
"5","300","7","2100","43","42998","0hard/0medium/-11254soft","0","0","-11254","True"
"5","300","7","2100","43.26","43264","0hard/0medium/-11220soft","0","0","-11220","True"
"5","300","7","2100","43.26","43265","0hard/0medium/-11000soft","0","0","-11000","True"
"5","300","7","2100","44.45","44448","0hard/0medium/-10885soft","0","0","-10885","True"
"5","300","7","2100","45.09","45086","0hard/0medium/-10884soft","0","0","-10884","True"
"5","300","7","2100","45.09","45094","0hard/0medium/-10637soft","0","0","-10637","True"
"5","300","7","2100","47.01","47007","0hard/0medium/-10617soft","0","0","-10617","True"
"5","300","7","2100","47.02","47015","0hard/0medium/-10457soft","0","0","-10457","True"
"5","300","7","2100","47.63","47631","0hard/0medium/-10091soft","0","0","-10091","True"
"5","300","7","2100","49.49","49490","0hard/0medium/-10024soft","0","0","-10024","True"
"5","300","7","2100","49.49","49491","0hard/0medium/-9964soft","0","0","-9964","True"
"5","300","7","2100","49.5","49499","0hard/0medium/-9884soft","0","0","-9884","True"
"5","300","7","2100","50.89","50889","0hard/0medium/-9812soft","0","0","-9812","True"
"5","300","7","2100","51.51","51509","0hard/0medium/-9729soft","0","0","-9729","True"
"5","300","7","2100","52.26","52258","0hard/0medium/-9725soft","0","0","-9725","True"
"5","300","7","2100","52.3","52295","0hard/0medium/-9696soft","0","0","-9696","True"
"5","300","7","2100","52.32","52324","0hard/0medium/-9500soft","0","0","-9500","True"
"5","300","7","2100","52.93","52929","0hard/0medium/-9487soft","0","0","-9487","True"
"5","300","7","2100","53.14","53137","0hard/0medium/-9466soft","0","0","-9466","True"
"5","300","7","2100","53.14","53138","0hard/0medium/-9426soft","0","0","-9426","True"
"5","300","7","2100","53.62","53616","0hard/0medium/-9340soft","0","0","-9340","True"
"5","300","7","2100","53.66","53664","0hard/0medium/-9251soft","0","0","-9251","True"
"5","300","7","2100","53.82","53816","0hard/0medium/-9244soft","0","0","-9244","True"
"5","300","7","2100","54.17","54166","0hard/0medium/-8960soft","0","0","-8960","True"
"5","300","7","2100","54.93","54929","0hard/0medium/-8572soft","0","0","-8572","True"
"5","300","7","2100","55.52","55523","0hard/0medium/-8503soft","0","0","-8503","True"
"5","300","7","2100","56.44","56437","0hard/0medium/-8211soft","0","0","-8211","True"
"5","300","7","2100","59.03","59028","0hard/0medium/-8074soft","0","0","-8074","True"
"5","300","7","2100","59.06","59064","0hard/0medium/-8044soft","0","0","-8044","True"
"5","300","7","2100","59.76","59756","0hard/0medium/-7996soft","0","0","-7996","True"
"5","300","7","2100","59.8","59800","0hard/0medium/-7689soft","0","0","-7689","True"
"5","300","7","2100","59.8","59801","0hard/0medium/-7685soft","0","0","-7685","True"
"5","300","7","2100","59.8","59802","0hard/0medium/-7605soft","0","0","-7605","True"
"5","300","7","2100","60.41","60407","0hard/0medium/-7541soft","0","0","-7541","True"
"5","300","7","2100","62.08","62081","0hard/0medium/-7280soft","0","0","-7280","True"
"5","300","7","2100","64.4","64401","0hard/0medium/-7184soft","0","0","-7184","True"
"5","300","7","2100","65.21","65210","0hard/0medium/-7124soft","0","0","-7124","True"
"5","300","7","2100","65.44","65442","0hard/0medium/-6869soft","0","0","-6869","True"
"5","300","7","2100","67.68","67679","0hard/0medium/-6763soft","0","0","-6763","True"
"5","300","7","2100","67.73","67727","0hard/0medium/-6352soft","0","0","-6352","True"
"5","300","7","2100","70.07","70072","0hard/0medium/-6302soft","0","0","-6302","True"
"5","300","7","2100","70.07","70073","0hard/0medium/-6202soft","0","0","-6202","True"
"5","300","7","2100","70.11","70109","0hard/0medium/-6011soft","0","0","-6011","True"
"5","300","7","2100","71.66","71664","0hard/0medium/-5843soft","0","0","-5843","True"
"5","300","7","2100","74.34","74342","0hard/0medium/-5807soft","0","0","-5807","True"
"5","300","7","2100","76.06","76064","0hard/0medium/-5768soft","0","0","-5768","True"
"5","300","7","2100","76.11","76109","0hard/0medium/-5728soft","0","0","-5728","True"
"5","300","7","2100","76.11","76113","0hard/0medium/-5628soft","0","0","-5628","True"
"5","300","7","2100","78.62","78624","0hard/0medium/-5587soft","0","0","-5587","True"
"5","300","7","2100","78.73","78728","0hard/0medium/-5483soft","0","0","-5483","True"
"5","300","7","2100","79.57","79572","0hard/0medium/-5463soft","0","0","-5463","True"
"5","300","7","2100","79.58","79575","0hard/0medium/-5423soft","0","0","-5423","True"
"5","300","7","2100","80.34","80336","0hard/0medium/-5353soft","0","0","-5353","True"
"5","300","7","2100","80.84","80836","0hard/0medium/-5341soft","0","0","-5341","True"
"5","300","7","2100","80.84","80841","0hard/0medium/-5281soft","0","0","-5281","True"
"5","300","7","2100","81.51","81513","0hard/0medium/-5111soft","0","0","-5111","True"
"5","300","7","2100","81.85","81849","0hard/0medium/-5084soft","0","0","-5084","True"
"5","300","7","2100","82.78","82785","0hard/0medium/-5028soft","0","0","-5028","True"
"5","300","7","2100","83.76","83755","0hard/0medium/-4984soft","0","0","-4984","True"
"5","300","7","2100","84.4","84400","0hard/0medium/-4794soft","0","0","-4794","True"
"5","300","7","2100","85.94","85944","0hard/0medium/-4774soft","0","0","-4774","True"
"5","300","7","2100","86.61","86612","0hard/0medium/-4657soft","0","0","-4657","True"
"5","300","7","2100","88.66","88662","0hard/0medium/-4540soft","0","0","-4540","True"
"5","300","7","2100","90.98","90985","0hard/0medium/-4384soft","0","0","-4384","True"
"5","300","7","2100","92.1","92104","0hard/0medium/-4359soft","0","0","-4359","True"
"5","300","7","2100","93.26","93264","0hard/0medium/-4249soft","0","0","-4249","True"
"5","300","7","2100","93.27","93268","0hard/0medium/-4121soft","0","0","-4121","True"
"5","300","7","2100","93.27","93269","0hard/0medium/-3821soft","0","0","-3821","True"
"5","300","7","2100","95.94","95942","0hard/0medium/-3744soft","0","0","-3744","True"
"5","300","7","2100","96.99","96989","0hard/0medium/-3719soft","0","0","-3719","True"
"5","300","7","2100","97.01","97013","0hard/0medium/-3699soft","0","0","-3699","True"
"5","300","7","2100","98.09","98093","0hard/0medium/-3682soft","0","0","-3682","True"
"5","300","7","2100","98.2","98205","0hard/0medium/-3656soft","0","0","-3656","True"
"5","300","7","2100","100.74","100742","0hard/0medium/-3598soft","0","0","-3598","True"
"5","300","7","2100","100.74","100744","0hard/0medium/-3564soft","0","0","-3564","True"
"5","300","7","2100","102.89","102893","0hard/0medium/-3562soft","0","0","-3562","True"
"5","300","7","2100","102.89","102894","0hard/0medium/-3542soft","0","0","-3542","True"
"5","300","7","2100","102.9","102896","0hard/0medium/-3422soft","0","0","-3422","True"
"5","300","7","2100","103.17","103169","0hard/0medium/-3404soft","0","0","-3404","True"
"5","300","7","2100","104.03","104031","0hard/0medium/-3373soft","0","0","-3373","True"
"5","300","7","2100","106.48","106475","0hard/0medium/-3265soft","0","0","-3265","True"
"5","300","7","2100","106.82","106815","0hard/0medium/-3234soft","0","0","-3234","True"
"5","300","7","2100","106.82","106817","0hard/0medium/-3214soft","0","0","-3214","True"
"5","300","7","2100","107.69","107689","0hard/0medium/-3211soft","0","0","-3211","True"
"5","300","7","2100","107.7","107705","0hard/0medium/-3191soft","0","0","-3191","True"
"5","300","7","2100","107.71","107713","0hard/0medium/-3171soft","0","0","-3171","True"
"5","300","7","2100","108.02","108022","0hard/0medium/-3109soft","0","0","-3109","True"
"5","300","7","2100","108.04","108036","0hard/0medium/-3089soft","0","0","-3089","True"
"5","300","7","2100","110.4","110404","0hard/0medium/-3028soft","0","0","-3028","True"
"5","300","7","2100","110.41","110412","0hard/0medium/-2954soft","0","0","-2954","True"
"5","300","7","2100","110.43","110432","0hard/0medium/-2950soft","0","0","-2950","True"
"5","300","7","2100","111.63","111633","0hard/0medium/-2899soft","0","0","-2899","True"
"5","300","7","2100","111.66","111657","0hard/0medium/-2893soft","0","0","-2893","True"
"5","300","7","2100","111.67","111669","0hard/0medium/-2882soft","0","0","-2882","True"
"5","300","7","2100","111.67","111674","0hard/0medium/-2862soft","0","0","-2862","True"
"5","300","7","2100","112.62","112621","0hard/0medium/-2758soft","0","0","-2758","True"
"5","300","7","2100","113.91","113912","0hard/0medium/-2756soft","0","0","-2756","True"
"5","300","7","2100","113.91","113913","0hard/0medium/-2516soft","0","0","-2516","True"
"5","300","7","2100","118.25","118249","0hard/0medium/-2503soft","0","0","-2503","True"
"5","300","7","2100","119.7","119701","0hard/0medium/-2163soft","0","0","-2163","True"
"5","300","7","2100","121.22","121219","0hard/0medium/-2074soft","0","0","-2074","True"
"5","300","7","2100","125.91","125912","0hard/0medium/-2039soft","0","0","-2039","True"
"5","300","7","2100","125.91","125914","0hard/0medium/-1939soft","0","0","-1939","True"
"5","300","7","2100","127.27","127271","0hard/0medium/-1867soft","0","0","-1867","True"
"5","300","7","2100","127.28","127283","0hard/0medium/-1807soft","0","0","-1807","True"
"5","300","7","2100","132.34","132336","0hard/0medium/-1784soft","0","0","-1784","True"
"5","300","7","2100","132.34","132338","0hard/0medium/-1684soft","0","0","-1684","True"
"5","300","7","2100","133.96","133961","0hard/0medium/-1615soft","0","0","-1615","True"
"5","300","7","2100","133.96","133963","0hard/0medium/-1555soft","0","0","-1555","True"
"5","300","7","2100","133.97","133970","0hard/0medium/-1515soft","0","0","-1515","True"
"5","300","7","2100","135.73","135730","0hard/0medium/-1404soft","0","0","-1404","True"
"5","300","7","2100","146.98","146981","0hard/0medium/-1379soft","0","0","-1379","True"
"5","300","7","2100","148.88","148882","0hard/0medium/-1376soft","0","0","-1376","True"
"5","300","7","2100","150.28","150285","0hard/0medium/-1364soft","0","0","-1364","True"
"5","300","7","2100","150.61","150612","0hard/0medium/-1357soft","0","0","-1357","True"
"5","300","7","2100","150.65","150649","0hard/0medium/-1342soft","0","0","-1342","True"
"5","300","7","2100","150.67","150671","0hard/0medium/-1282soft","0","0","-1282","True"
"5","300","7","2100","152.52","152516","0hard/0medium/-1230soft","0","0","-1230","True"
"5","300","7","2100","152.8","152796","0hard/0medium/-1148soft","0","0","-1148","True"
"5","300","7","2100","152.8","152799","0hard/0medium/-1128soft","0","0","-1128","True"
"5","300","7","2100","154.92","154918","0hard/0medium/-1088soft","0","0","-1088","True"
"5","300","7","2100","156.93","156931","0hard/0medium/-1070soft","0","0","-1070","True"
"5","300","7","2100","157","157000","0hard/0medium/-1050soft","0","0","-1050","True"
"5","300","7","2100","160.82","160821","0hard/0medium/-990soft","0","0","-990","True"
"5","300","7","2100","162.75","162751","0hard/0medium/-916soft","0","0","-916","True"
"5","300","7","2100","164.35","164352","0hard/0medium/-875soft","0","0","-875","True"
"5","300","7","2100","164.71","164711","0hard/0medium/-847soft","0","0","-847","True"
"5","300","7","2100","164.71","164712","0hard/0medium/-827soft","0","0","-827","True"
"5","300","7","2100","168.77","168767","0hard/0medium/-822soft","0","0","-822","True"
"5","300","7","2100","168.78","168782","0hard/0medium/-731soft","0","0","-731","True"
"5","300","7","2100","168.79","168794","0hard/0medium/-719soft","0","0","-719","True"
"5","300","7","2100","173.21","173210","0hard/0medium/-610soft","0","0","-610","True"
"5","300","7","2100","173.8","173797","0hard/0medium/-570soft","0","0","-570","True"
"5","300","7","2100","175.55","175552","0hard/0medium/-532soft","0","0","-532","True"
"5","300","7","2100","175.56","175563","0hard/0medium/-482soft","0","0","-482","True"
"5","300","7","2100","177.76","177755","0hard/0medium/-478soft","0","0","-478","True"
"5","300","7","2100","177.76","177760","0hard/0medium/-458soft","0","0","-458","True"
"5","300","7","2100","179.82","179825","0hard/0medium/-394soft","0","0","-394","True"
"5","300","7","2100","179.84","179837","0hard/0medium/-346soft","0","0","-346","True"
"5","300","7","2100","186.49","186487","0hard/0medium/-312soft","0","0","-312","True"
"5","300","7","2100","190.94","190935","0hard/0medium/-305soft","0","0","-305","True"
"5","300","7","2100","191.02","191022","0hard/0medium/-302soft","0","0","-302","True"
"5","300","7","2100","191.04","191040","0hard/0medium/-282soft","0","0","-282","True"
"5","300","7","2100","192.95","192947","0hard/0medium/-134soft","0","0","-134","True"
"5","300","7","2100","198.02","198024","0hard/0medium/-90soft","0","0","-90","True"
"5","300","7","2100","198.08","198076","0hard/0medium/-10soft","0","0","-10","True"
"5","300","7","2100","201.4","201401","0hard/0medium/46soft","0","0","46","True"
"5","300","7","2100","202.98","202976","0hard/0medium/51soft","0","0","51","True"
"5","300","7","2100","202.98","202980","0hard/0medium/171soft","0","0","171","True"
"5","300","7","2100","207.98","207979","0hard/0medium/190soft","0","0","190","True"
"5","300","7","2100","207.98","207985","0hard/0medium/270soft","0","0","270","True"
"5","300","7","2100","210.42","210423","0hard/0medium/337soft","0","0","337","True"
"5","300","7","2100","215.7","215703","0hard/0medium/344soft","0","0","344","True"
"5","300","7","2100","215.7","215704","0hard/0medium/404soft","0","0","404","True"
"5","300","7","2100","221.38","221385","0hard/0medium/420soft","0","0","420","True"
"5","300","7","2100","224.07","224071","0hard/0medium/425soft","0","0","425","True"
"5","300","7","2100","226.67","226669","0hard/0medium/456soft","0","0","456","True"
"5","300","7","2100","232.58","232577","0hard/0medium/519soft","0","0","519","True"
"5","300","7","2100","234.95","234953","0hard/0medium/566soft","0","0","566","True"
"5","300","7","2100","235.44","235437","0hard/0medium/594soft","0","0","594","True"
"5","300","7","2100","238.74","238738","0hard/0medium/619soft","0","0","619","True"
"5","300","7","2100","238.78","238780","0hard/0medium/639soft","0","0","639","True"
"5","300","7","2100","252.19","252193","0hard/0medium/646soft","0","0","646","True"
"5","300","7","2100","252.23","252230","0hard/0medium/666soft","0","0","666","True"
"5","300","7","2100","255.71","255711","0hard/0medium/754soft","0","0","754","True"
"5","300","7","2100","258.96","258963","0hard/0medium/788soft","0","0","788","True"
"5","300","7","2100","262.54","262544","0hard/0medium/815soft","0","0","815","True"
"5","300","7","2100","269.54","269538","0hard/0medium/832soft","0","0","832","True"
"5","300","7","2100","269.94","269944","0hard/0medium/893soft","0","0","893","True"
"5","300","7","2100","282","282000","0hard/0medium/947soft","0","0","947","True"
"5","300","7","2100","282.01","282012","0hard/0medium/1011soft","0","0","1011","True"
"5","300","7","2100","290.94","290938","0hard/0medium/1050soft","0","0","1050","True"
"5","300","7","2100","295.86","295861","0hard/0medium/1070soft","0","0","1070","True"
