"Run","Solver","Time","Hard","Medium","Soft"
"2","Batch","73.83","0","0","-32214"
"2","Batch","73.84","0","0","-32069"
"2","Batch","74.12","0","0","-32029"
"2","Batch","74.12","0","0","-31999"
"2","Batch","74.14","0","0","-31924"
"2","Batch","75.05","0","0","-31879"
"2","Batch","75.49","0","0","-31828"
"2","Batch","76.16","0","0","-31807"
"2","Batch","76.16","0","0","-31707"
"2","Batch","76.32","0","0","-31639"
"2","Batch","76.68","0","0","-31620"
"2","Batch","77.14","0","0","-31593"
"2","Batch","77.54","0","0","-31511"
"2","Batch","77.74","0","0","-31497"
"2","Batch","79.11","0","0","-31496"
"2","Batch","79.46","0","0","-31490"
"2","Batch","79.65","0","0","-31481"
"2","Batch","79.66","0","0","-31466"
"2","Batch","79.67","0","0","-31418"
"2","Batch","79.98","0","0","-31411"
"2","Batch","80.29","0","0","-31349"
"2","Batch","80.29","0","0","-31276"
"2","Batch","81.64","0","0","-31234"
"2","Batch","83.03","0","0","-31220"
"2","Batch","83.79","0","0","-31162"
"2","Batch","84.13","0","0","-31144"
"2","Batch","84.62","0","0","-31074"
"2","Batch","86.49","0","0","-31063"
"2","Batch","89.00","0","0","-31027"
"2","Batch","92.10","0","0","-30992"
"2","Batch","93.06","0","0","-30985"
"2","Batch","93.84","0","0","-30958"
"2","Batch","96.71","0","0","-30934"
"2","Batch","97.19","0","0","-30928"
"2","Batch","101.15","0","0","-30893"
"2","Batch","101.62","0","0","-30864"
"2","Batch","126.63","0","0","-86672"
"2","Batch","126.63","0","0","-86239"
"2","Batch","126.63","0","0","-86231"
"2","Batch","126.63","0","0","-85458"
"2","Batch","126.63","0","0","-84720"
"2","Batch","126.63","0","0","-84314"
"2","Batch","126.64","0","0","-84206"
"2","Batch","126.64","0","0","-83895"
"2","Batch","126.64","0","0","-83881"
"2","Batch","126.65","0","0","-83815"
"2","Batch","126.65","0","0","-83331"
"2","Batch","126.66","0","0","-83126"
"2","Batch","126.66","0","0","-83050"
"2","Batch","126.67","0","0","-83031"
"2","Batch","126.67","0","0","-82650"
"2","Batch","126.67","0","0","-82347"
"2","Batch","126.67","0","0","-82306"
"2","Batch","126.67","0","0","-82197"
"2","Batch","126.67","0","0","-82176"
"2","Batch","126.67","0","0","-82038"
"2","Batch","126.70","0","0","-81950"
"2","Batch","126.70","0","0","-81813"
"2","Batch","126.71","0","0","-81783"
"2","Batch","126.72","0","0","-81493"
"2","Batch","126.72","0","0","-80852"
"2","Batch","126.72","0","0","-80470"
"2","Batch","126.72","0","0","-79656"
"2","Batch","126.72","0","0","-79534"
"2","Batch","126.72","0","0","-79077"
"2","Batch","126.77","0","0","-79014"
"2","Batch","126.77","0","0","-78868"
"2","Batch","126.83","0","0","-78701"
"2","Batch","126.88","0","0","-78645"
"2","Batch","126.88","0","0","-78037"
"2","Batch","126.92","0","0","-77491"
"2","Batch","126.92","0","0","-77366"
"2","Batch","126.94","0","0","-77348"
"2","Batch","126.94","0","0","-77289"
"2","Batch","127.01","0","0","-76915"
"2","Batch","127.04","0","0","-76683"
"2","Batch","127.04","0","0","-76515"
"2","Batch","127.07","0","0","-76178"
"2","Batch","127.14","0","0","-75897"
"2","Batch","127.14","0","0","-75664"
"2","Batch","127.15","0","0","-75417"
"2","Batch","127.20","0","0","-75016"
"2","Batch","127.28","0","0","-74540"
"2","Batch","127.28","0","0","-74249"
"2","Batch","127.28","0","0","-74206"
"2","Batch","127.37","0","0","-74010"
"2","Batch","127.37","0","0","-73964"
"2","Batch","127.37","0","0","-73594"
"2","Batch","127.63","0","0","-73508"
"2","Batch","127.63","0","0","-73384"
"2","Batch","127.63","0","0","-73225"
"2","Batch","127.74","0","0","-73067"
"2","Batch","127.74","0","0","-72709"
"2","Batch","127.83","0","0","-72599"
"2","Batch","127.84","0","0","-72424"
"2","Batch","127.92","0","0","-72143"
"2","Batch","128.27","0","0","-71832"
"2","Batch","128.38","0","0","-71648"
"2","Batch","128.46","0","0","-71352"
"2","Batch","128.46","0","0","-71334"
"2","Batch","128.57","0","0","-71169"
"2","Batch","128.57","0","0","-71114"
"2","Batch","128.58","0","0","-70904"
"2","Batch","128.70","0","0","-70848"
"2","Batch","128.70","0","0","-70383"
"2","Batch","128.70","0","0","-70378"
"2","Batch","128.93","0","0","-70169"
"2","Batch","129.41","0","0","-70152"
"2","Batch","129.52","0","0","-70133"
"2","Batch","129.56","0","0","-70020"
"2","Batch","129.57","0","0","-69312"
"2","Batch","129.78","0","0","-68832"
"2","Batch","130.93","0","0","-68826"
"2","Batch","131.25","0","0","-68665"
"2","Batch","131.58","0","0","-68625"
"2","Batch","131.72","0","0","-68481"
"2","Batch","131.97","0","0","-68471"
"2","Batch","132.05","0","0","-68303"
"2","Batch","132.05","0","0","-68276"
"2","Batch","132.36","0","0","-68249"
"2","Batch","132.68","0","0","-68004"
"2","Batch","132.68","0","0","-67966"
"2","Batch","133.48","0","0","-67826"
"2","Batch","134.12","0","0","-67816"
"2","Batch","134.62","0","0","-67744"
"2","Batch","134.81","0","0","-67743"
"2","Batch","134.83","0","0","-67708"
"2","Batch","135.23","0","0","-67676"
"2","Batch","135.41","0","0","-67662"
"2","Batch","135.52","0","0","-67614"
"2","Batch","135.79","0","0","-67511"
"2","Batch","136.09","0","0","-67491"
"2","Batch","136.09","0","0","-67478"
"2","Batch","136.99","0","0","-67377"
"2","Batch","137.75","0","0","-67368"
"2","Batch","138.03","0","0","-67360"
"2","Batch","138.04","0","0","-67217"
"2","Batch","139.24","0","0","-67068"
"2","Batch","142.92","0","0","-67067"
"2","Batch","143.11","0","0","-67024"
"2","Batch","144.88","0","0","-67018"
"2","Batch","145.92","0","0","-66996"
"2","Batch","146.13","0","0","-66955"
"2","Batch","148.17","0","0","-66944"
"2","Batch","149.46","0","0","-66936"
"2","Batch","150.77","0","0","-66905"
"2","Batch","150.96","0","0","-66898"
"2","Batch","153.81","0","0","-66868"
"2","Batch","178.83","0","-120000","-115472"
"2","Batch","178.83","0","-120000","-115215"
"2","Batch","178.83","0","-120000","-114636"
"2","Batch","178.83","0","-120000","-114398"
"2","Batch","178.84","0","-120000","-114273"
"2","Batch","178.84","0","-120000","-113997"
"2","Batch","178.84","0","-120000","-113965"
"2","Batch","178.84","0","-120000","-113904"
"2","Batch","178.84","0","-120000","-113625"
"2","Batch","178.84","0","-120000","-113535"
"2","Batch","178.84","0","-120000","-113300"
"2","Batch","178.84","0","-120000","-113119"
"2","Batch","178.84","0","-120000","-112754"
"2","Batch","178.88","0","-120000","-112698"
"2","Batch","178.89","0","-120000","-112593"
"2","Batch","178.89","0","-120000","-112371"
"2","Batch","178.90","0","-120000","-112210"
"2","Batch","178.91","0","-120000","-112135"
"2","Batch","178.92","0","-120000","-112067"
"2","Batch","178.92","0","-120000","-111826"
"2","Batch","178.92","0","-120000","-111472"
"2","Batch","178.92","0","-120000","-110786"
"2","Batch","178.93","0","-120000","-110634"
"2","Batch","178.99","0","-120000","-109927"
"2","Batch","179.15","0","-120000","-109711"
"2","Batch","179.22","0","-120000","-109311"
"2","Batch","179.22","0","-120000","-109065"
"2","Batch","179.30","0","-120000","-109039"
"2","Batch","179.31","0","-120000","-108979"
"2","Batch","179.31","0","-120000","-108792"
"2","Batch","179.34","0","-120000","-108458"
"2","Batch","179.34","0","-120000","-108450"
"2","Batch","179.39","0","-120000","-108308"
"2","Batch","179.44","0","-120000","-108099"
"2","Batch","179.44","0","-120000","-108045"
"2","Batch","179.50","0","-120000","-108027"
"2","Batch","179.55","0","-120000","-108018"
"2","Batch","179.61","0","-120000","-107958"
"2","Batch","179.61","0","-120000","-107931"
"2","Batch","179.61","0","-120000","-107908"
"2","Batch","179.71","0","-120000","-107866"
"2","Batch","179.71","0","-120000","-107180"
"2","Batch","179.95","0","-120000","-106991"
"2","Batch","180.06","0","-120000","-106904"
"2","Batch","180.06","0","-120000","-106663"
"2","Batch","180.12","0","-120000","-106475"
"2","Batch","180.31","0","-120000","-106469"
"2","Batch","180.38","0","-120000","-106400"
"2","Batch","180.54","0","-120000","-106347"
"2","Batch","180.54","0","-120000","-106208"
"2","Batch","180.68","0","-120000","-106097"
"2","Batch","180.68","0","-120000","-105979"
"2","Batch","180.82","0","-120000","-105655"
"2","Batch","181.01","0","-120000","-105640"
"2","Batch","181.03","0","-120000","-105563"
"2","Batch","181.16","0","-120000","-105444"
"2","Batch","181.40","0","-120000","-105317"
"2","Batch","181.40","0","-120000","-104929"
"2","Batch","181.60","0","-120000","-104851"
"2","Batch","181.80","0","-120000","-104591"
"2","Batch","181.80","0","-120000","-104201"
"2","Batch","183.33","0","-120000","-104180"
"2","Batch","183.48","0","-120000","-104097"
"2","Batch","184.14","0","-120000","-103873"
"2","Batch","184.83","0","-120000","-103776"
"2","Batch","184.90","0","-120000","-103634"
"2","Batch","184.90","0","-120000","-103621"
"2","Batch","185.24","0","-120000","-103528"
"2","Batch","186.22","0","-120000","-103368"
"2","Batch","188.15","0","-120000","-103364"
"2","Batch","189.15","0","-120000","-103305"
"2","Batch","189.90","0","-120000","-103269"
"2","Batch","190.62","0","-120000","-103184"
"2","Batch","190.62","0","-120000","-103106"
"2","Batch","194.47","0","-120000","-103075"
"2","Batch","194.48","0","-120000","-103019"
"2","Batch","198.31","0","-120000","-103002"
"2","Batch","201.02","0","-120000","-102997"
"2","Batch","204.35","0","-120000","-102992"
"2","Global","0.02","0","-120000","-150392"
"2","Global","0.02","0","-120000","-150384"
"2","Global","0.02","0","-120000","-149665"
"2","Global","0.02","0","-120000","-149162"
"2","Global","0.02","0","-120000","-148443"
"2","Global","0.02","0","-120000","-147357"
"2","Global","0.03","0","-120000","-147070"
"2","Global","0.03","0","-120000","-146951"
"2","Global","0.03","0","-120000","-146845"
"2","Global","0.03","0","-120000","-146840"
"2","Global","0.05","0","-120000","-146229"
"2","Global","0.05","0","-120000","-146092"
"2","Global","0.05","0","-120000","-145615"
"2","Global","0.05","0","-120000","-145080"
"2","Global","0.07","0","-120000","-144328"
"2","Global","0.07","0","-120000","-144242"
"2","Global","0.07","0","-120000","-144225"
"2","Global","0.07","0","-120000","-144222"
"2","Global","0.07","0","-120000","-143987"
"2","Global","0.08","0","-120000","-143486"
"2","Global","0.08","0","-120000","-143235"
"2","Global","0.08","0","-120000","-143214"
"2","Global","0.09","0","-120000","-143042"
"2","Global","0.09","0","-120000","-142647"
"2","Global","0.1","0","-120000","-142460"
"2","Global","0.1","0","-120000","-142453"
"2","Global","0.1","0","-120000","-141690"
"2","Global","0.1","0","-120000","-141464"
"2","Global","0.1","0","-120000","-140561"
"2","Global","0.1","0","-120000","-139415"
"2","Global","0.1","0","-120000","-139061"
"2","Global","0.1","0","-120000","-138139"
"2","Global","0.14","0","-120000","-138063"
"2","Global","0.14","0","-120000","-137826"
"2","Global","0.14","0","-120000","-136907"
"2","Global","0.14","0","-120000","-136767"
"2","Global","0.16","0","-120000","-136455"
"2","Global","0.18","0","-120000","-136135"
"2","Global","0.18","0","-120000","-136111"
"2","Global","0.2","0","-120000","-136062"
"2","Global","0.2","0","-120000","-135952"
"2","Global","0.2","0","-120000","-135922"
"2","Global","0.2","0","-120000","-135068"
"2","Global","0.2","0","-120000","-134902"
"2","Global","0.21","0","-120000","-134340"
"2","Global","0.22","0","-120000","-134311"
"2","Global","0.22","0","-120000","-134093"
"2","Global","0.22","0","-120000","-133979"
"2","Global","0.24","0","-120000","-133826"
"2","Global","0.25","0","-120000","-133544"
"2","Global","0.26","0","-120000","-132883"
"2","Global","0.27","0","-120000","-132354"
"2","Global","0.3","0","-120000","-132332"
"2","Global","0.32","0","-120000","-131648"
"2","Global","0.32","0","-120000","-131628"
"2","Global","0.32","0","-120000","-131538"
"2","Global","0.34","0","-120000","-131000"
"2","Global","0.34","0","-120000","-130919"
"2","Global","0.34","0","-120000","-130192"
"2","Global","0.38","0","-120000","-129922"
"2","Global","0.4","0","-120000","-129386"
"2","Global","0.41","0","-120000","-129291"
"2","Global","0.44","0","-120000","-128972"
"2","Global","0.46","0","-120000","-128754"
"2","Global","0.48","0","-120000","-128558"
"2","Global","0.5","0","-120000","-128329"
"2","Global","0.52","0","-120000","-127240"
"2","Global","0.52","0","-120000","-126864"
"2","Global","0.52","0","-120000","-126785"
"2","Global","0.61","0","-120000","-126660"
"2","Global","0.61","0","-120000","-126555"
"2","Global","0.73","0","-120000","-126133"
"2","Global","0.73","0","-120000","-126124"
"2","Global","0.75","0","-120000","-125840"
"2","Global","0.77","0","-120000","-125741"
"2","Global","0.77","0","-120000","-124940"
"2","Global","0.79","0","-120000","-124699"
"2","Global","0.81","0","-120000","-124649"
"2","Global","0.81","0","-120000","-124052"
"2","Global","0.81","0","-120000","-123743"
"2","Global","0.99","0","-120000","-123203"
"2","Global","1.02","0","-120000","-123051"
"2","Global","1.05","0","-120000","-122559"
"2","Global","1.05","0","-120000","-121899"
"2","Global","1.09","0","-120000","-121891"
"2","Global","1.13","0","-120000","-121769"
"2","Global","1.17","0","-120000","-121569"
"2","Global","1.22","0","-120000","-121497"
"2","Global","1.23","0","-120000","-121030"
"2","Global","1.26","0","-120000","-120995"
"2","Global","1.29","0","-120000","-120967"
"2","Global","1.29","0","-120000","-120756"
"2","Global","1.33","0","-120000","-120443"
"2","Global","1.35","0","-120000","-120389"
"2","Global","1.35","0","-120000","-120284"
"2","Global","1.35","0","-120000","-120263"
"2","Global","1.35","0","-120000","-119696"
"2","Global","1.42","0","-120000","-119648"
"2","Global","1.42","0","-120000","-119462"
"2","Global","1.44","0","-120000","-118807"
"2","Global","1.52","0","-120000","-118378"
"2","Global","1.58","0","-120000","-118019"
"2","Global","1.66","0","-120000","-117679"
"2","Global","1.66","0","-120000","-117650"
"2","Global","1.74","0","-120000","-117625"
"2","Global","1.74","0","-120000","-117195"
"2","Global","1.82","0","-120000","-116845"
"2","Global","1.82","0","-120000","-116817"
"2","Global","1.82","0","-120000","-116241"
"2","Global","1.9","0","-120000","-116110"
"2","Global","1.9","0","-120000","-115788"
"2","Global","2.02","0","-120000","-115081"
"2","Global","2.12","0","-120000","-114914"
"2","Global","2.12","0","-120000","-114895"
"2","Global","2.12","0","-120000","-114580"
"2","Global","2.16","0","-120000","-114504"
"2","Global","2.16","0","-120000","-114489"
"2","Global","2.17","0","-120000","-114442"
"2","Global","2.21","0","-120000","-113979"
"2","Global","2.24","0","-120000","-113848"
"2","Global","2.29","0","-120000","-113625"
"2","Global","2.33","0","-120000","-113601"
"2","Global","2.35","0","-120000","-113360"
"2","Global","2.37","0","-120000","-113182"
"2","Global","2.37","0","-120000","-112944"
"2","Global","2.37","0","-120000","-112655"
"2","Global","2.48","0","-120000","-112614"
"2","Global","2.5","0","-120000","-112460"
"2","Global","2.52","0","-120000","-112396"
"2","Global","2.58","0","-120000","-112303"
"2","Global","2.58","0","-120000","-112230"
"2","Global","2.59","0","-120000","-111910"
"2","Global","2.64","0","-120000","-111802"
"2","Global","2.65","0","-120000","-111678"
"2","Global","2.69","0","-120000","-111198"
"2","Global","2.74","0","-120000","-110855"
"2","Global","2.81","0","-120000","-110832"
"2","Global","2.81","0","-120000","-110656"
"2","Global","2.81","0","-120000","-110445"
"2","Global","3.06","0","-120000","-110247"
"2","Global","3.11","0","-120000","-110101"
"2","Global","3.12","0","-120000","-110020"
"2","Global","3.2","0","-120000","-109772"
"2","Global","3.29","0","-120000","-109335"
"2","Global","3.42","0","-120000","-109323"
"2","Global","3.43","0","-120000","-109268"
"2","Global","3.43","0","-120000","-109186"
"2","Global","3.44","0","-120000","-109003"
"2","Global","3.45","0","-120000","-108946"
"2","Global","3.54","0","-120000","-108888"
"2","Global","3.55","0","-120000","-108608"
"2","Global","3.58","0","-120000","-108545"
"2","Global","3.68","0","-120000","-108479"
"2","Global","3.68","0","-120000","-108214"
"2","Global","3.74","0","-120000","-108096"
"2","Global","3.77","0","-120000","-107752"
"2","Global","3.97","0","-120000","-107464"
"2","Global","4.01","0","-120000","-107424"
"2","Global","4.12","0","-120000","-107259"
"2","Global","4.17","0","-120000","-107124"
"2","Global","4.34","0","-120000","-107093"
"2","Global","4.4","0","-120000","-106898"
"2","Global","4.41","0","-120000","-106838"
"2","Global","4.43","0","-120000","-106765"
"2","Global","4.46","0","-120000","-106692"
"2","Global","4.5","0","-120000","-106675"
"2","Global","4.5","0","-120000","-106667"
"2","Global","4.51","0","-120000","-106561"
"2","Global","4.54","0","-120000","-106428"
"2","Global","4.54","0","-120000","-106252"
"2","Global","4.58","0","-120000","-106206"
"2","Global","4.6","0","-120000","-105932"
"2","Global","4.62","0","-120000","-105899"
"2","Global","4.77","0","-120000","-105828"
"2","Global","4.84","0","-120000","-105741"
"2","Global","4.9","0","-120000","-105658"
"2","Global","4.91","0","-120000","-105643"
"2","Global","5.04","0","-120000","-105444"
"2","Global","5.08","0","-120000","-105378"
"2","Global","5.12","0","-120000","-105180"
"2","Global","5.2","0","-120000","-104901"
"2","Global","5.26","0","-120000","-104630"
"2","Global","5.28","0","-120000","-104512"
"2","Global","5.33","0","-120000","-104451"
"2","Global","5.48","0","-120000","-104417"
"2","Global","5.49","0","-120000","-104373"
"2","Global","5.49","0","-120000","-104243"
"2","Global","5.51","0","-120000","-104230"
"2","Global","5.53","0","-120000","-104216"
"2","Global","5.56","0","-120000","-104190"
"2","Global","5.6","0","-120000","-104064"
"2","Global","5.63","0","-120000","-103953"
"2","Global","5.74","0","-120000","-103837"
"2","Global","5.76","0","-120000","-103836"
"2","Global","5.77","0","-120000","-103758"
"2","Global","5.86","0","-120000","-103745"
"2","Global","5.89","0","-120000","-103640"
"2","Global","6.03","0","-120000","-103472"
"2","Global","6.14","0","-120000","-103406"
"2","Global","6.16","0","-120000","-103395"
"2","Global","6.23","0","-120000","-103374"
"2","Global","6.33","0","-120000","-103350"
"2","Global","6.38","0","-120000","-103285"
"2","Global","6.48","0","-120000","-103192"
"2","Global","6.49","0","-120000","-103160"
"2","Global","6.49","0","-120000","-103130"
"2","Global","6.82","0","-120000","-103057"
"2","Global","7.06","0","-120000","-103041"
"2","Global","7.18","0","-120000","-103036"
"2","Global","7.23","0","-120000","-103014"
"2","Global","7.34","0","-120000","-102997"
"2","Global","7.41","0","-120000","-102992"
"3","Batch","0.01","0","0","-36992"
"3","Batch","0.02","0","0","-36559"
"3","Batch","0.02","0","0","-36551"
"3","Batch","0.02","0","0","-35967"
"3","Batch","0.02","0","0","-35710"
"3","Batch","0.02","0","0","-35131"
"3","Batch","0.02","0","0","-34358"
"3","Batch","0.02","0","0","-33620"
"3","Batch","0.02","0","0","-33214"
"3","Batch","0.02","0","0","-32561"
"3","Batch","0.02","0","0","-32556"
"3","Batch","0.02","0","0","-32244"
"3","Batch","0.05","0","0","-32058"
"3","Batch","0.05","0","0","-31950"
"3","Batch","0.05","0","0","-31677"
"3","Batch","0.05","0","0","-30809"
"3","Batch","0.07","0","0","-30554"
"3","Batch","0.09","0","0","-29999"
"3","Batch","0.11","0","0","-29943"
"3","Batch","0.11","0","0","-29882"
"3","Batch","0.11","0","0","-29663"
"3","Batch","0.11","0","0","-29559"
"3","Batch","0.11","0","0","-29440"
"3","Batch","0.13","0","0","-29323"
"3","Batch","0.13","0","0","-28926"
"3","Batch","0.13","0","0","-28766"
"3","Batch","0.13","0","0","-28096"
"3","Batch","0.13","0","0","-27879"
"3","Batch","0.14","0","0","-27781"
"3","Batch","0.16","0","0","-27765"
"3","Batch","0.18","0","0","-26870"
"3","Batch","0.19","0","0","-26858"
"3","Batch","0.21","0","0","-26798"
"3","Batch","0.22","0","0","-26186"
"3","Batch","0.22","0","0","-25937"
"3","Batch","0.25","0","0","-25855"
"3","Batch","0.25","0","0","-25337"
"3","Batch","0.26","0","0","-24974"
"3","Batch","0.26","0","0","-24155"
"3","Batch","0.34","0","0","-23645"
"3","Batch","0.39","0","0","-23028"
"3","Batch","0.43","0","0","-22926"
"3","Batch","0.43","0","0","-22711"
"3","Batch","0.43","0","0","-22178"
"3","Batch","0.48","0","0","-21558"
"3","Batch","0.53","0","0","-21323"
"3","Batch","0.55","0","0","-20949"
"3","Batch","0.57","0","0","-20948"
"3","Batch","0.57","0","0","-20881"
"3","Batch","0.57","0","0","-20835"
"3","Batch","0.57","0","0","-20732"
"3","Batch","0.57","0","0","-20428"
"3","Batch","0.62","0","0","-20266"
"3","Batch","0.62","0","0","-19615"
"3","Batch","0.62","0","0","-19472"
"3","Batch","0.67","0","0","-19435"
"3","Batch","0.67","0","0","-19307"
"3","Batch","0.73","0","0","-19238"
"3","Batch","0.73","0","0","-19087"
"3","Batch","0.73","0","0","-18857"
"3","Batch","0.78","0","0","-18802"
"3","Batch","0.78","0","0","-18776"
"3","Batch","0.79","0","0","-17710"
"3","Batch","0.91","0","0","-17443"
"3","Batch","1.02","0","0","-17187"
"3","Batch","1.12","0","0","-16797"
"3","Batch","1.12","0","0","-16643"
"3","Batch","1.12","0","0","-16319"
"3","Batch","1.12","0","0","-16075"
"3","Batch","1.3","0","0","-15933"
"3","Batch","1.35","0","0","-15874"
"3","Batch","1.35","0","0","-14995"
"3","Batch","1.48","0","0","-14948"
"3","Batch","1.76","0","0","-14616"
"3","Batch","1.91","0","0","-14569"
"3","Batch","1.97","0","0","-14380"
"3","Batch","2.11","0","0","-14095"
"3","Batch","2.16","0","0","-14055"
"3","Batch","2.21","0","0","-14028"
"3","Batch","2.24","0","0","-14000"
"3","Batch","2.27","0","0","-13900"
"3","Batch","2.29","0","0","-13720"
"3","Batch","2.29","0","0","-13593"
"3","Batch","2.38","0","0","-13111"
"3","Batch","2.6","0","0","-13052"
"3","Batch","2.6","0","0","-13013"
"3","Batch","2.63","0","0","-12993"
"3","Batch","2.72","0","0","-12957"
"3","Batch","2.72","0","0","-12885"
"3","Batch","2.72","0","0","-12874"
"3","Batch","2.72","0","0","-12860"
"3","Batch","2.72","0","0","-12841"
"3","Batch","2.78","0","0","-12804"
"3","Batch","2.84","0","0","-12720"
"3","Batch","2.84","0","0","-12523"
"3","Batch","2.86","0","0","-12504"
"3","Batch","3.01","0","0","-12469"
"3","Batch","3.01","0","0","-12220"
"3","Batch","3.21","0","0","-12105"
"3","Batch","3.26","0","0","-11734"
"3","Batch","3.39","0","0","-11593"
"3","Batch","3.53","0","0","-11524"
"3","Batch","3.72","0","0","-11202"
"3","Batch","3.88","0","0","-11046"
"3","Batch","4.16","0","0","-10805"
"3","Batch","4.29","0","0","-10804"
"3","Batch","4.31","0","0","-10793"
"3","Batch","4.31","0","0","-10728"
"3","Batch","4.34","0","0","-10346"
"3","Batch","4.34","0","0","-10154"
"3","Batch","4.87","0","0","-10127"
"3","Batch","4.87","0","0","-10086"
"3","Batch","5.08","0","0","-9986"
"3","Batch","5.08","0","0","-9928"
"3","Batch","5.38","0","0","-9832"
"3","Batch","5.48","0","0","-9599"
"3","Batch","5.5","0","0","-9551"
"3","Batch","5.89","0","0","-9492"
"3","Batch","5.9","0","0","-9345"
"3","Batch","6.12","0","0","-9137"
"3","Batch","7.07","0","0","-9014"
"3","Batch","7.13","0","0","-8873"
"3","Batch","7.24","0","0","-8857"
"3","Batch","7.7","0","0","-8837"
"3","Batch","7.78","0","0","-8827"
"3","Batch","7.81","0","0","-8709"
"3","Batch","7.94","0","0","-8505"
"3","Batch","8.69","0","0","-8132"
"3","Batch","9.81","0","0","-8047"
"3","Batch","10.23","0","0","-8014"
"3","Batch","10.28","0","0","-7959"
"3","Batch","10.63","0","0","-7887"
"3","Batch","10.63","0","0","-7617"
"3","Batch","11.47","0","0","-7555"
"3","Batch","12","0","0","-7490"
"3","Batch","12.39","0","0","-7462"
"3","Batch","12.9","0","0","-7386"
"3","Batch","14.19","0","0","-7327"
"3","Batch","14.21","0","0","-7282"
"3","Batch","14.21","0","0","-7118"
"3","Batch","16.66","0","0","-6973"
"3","Batch","18.03","0","0","-6816"
"3","Batch","21.74","0","0","-6767"
"3","Batch","22.78","0","0","-6757"
"3","Batch","23.86","0","0","-6726"
"3","Batch","24","0","0","-6678"
"3","Batch","25.07","0","0","-6671"
"3","Batch","26.26","0","0","-6579"
"3","Batch","27.46","0","0","-6543"
"3","Batch","30.04","0","0","-6538"
"3","Batch","33.06","0","0","-6527"
"3","Batch","34.18","0","0","-6490"
"3","Batch","36.99","0","0","-6476"
"3","Batch","39.42","0","0","-6462"
"3","Batch","43.3","0","0","-6448"
"3","Batch","68.30","0","0","-56032"
"3","Batch","68.30","0","0","-55599"
"3","Batch","68.30","0","0","-55591"
"3","Batch","68.30","0","0","-55007"
"3","Batch","68.30","0","0","-54750"
"3","Batch","68.30","0","0","-54171"
"3","Batch","68.30","0","0","-53398"
"3","Batch","68.31","0","0","-52660"
"3","Batch","68.31","0","0","-52254"
"3","Batch","68.31","0","0","-51466"
"3","Batch","68.31","0","0","-51461"
"3","Batch","68.31","0","0","-50853"
"3","Batch","68.33","0","0","-50809"
"3","Batch","68.33","0","0","-50590"
"3","Batch","68.33","0","0","-50163"
"3","Batch","68.33","0","0","-50004"
"3","Batch","68.34","0","0","-49814"
"3","Batch","68.34","0","0","-49503"
"3","Batch","68.34","0","0","-49067"
"3","Batch","68.34","0","0","-48895"
"3","Batch","68.34","0","0","-47787"
"3","Batch","68.37","0","0","-47759"
"3","Batch","68.37","0","0","-46686"
"3","Batch","68.41","0","0","-46206"
"3","Batch","68.41","0","0","-45890"
"3","Batch","68.45","0","0","-45698"
"3","Batch","68.45","0","0","-45311"
"3","Batch","68.45","0","0","-45209"
"3","Batch","68.49","0","0","-44900"
"3","Batch","68.49","0","0","-44672"
"3","Batch","68.49","0","0","-44197"
"3","Batch","68.54","0","0","-43922"
"3","Batch","68.54","0","0","-43859"
"3","Batch","68.54","0","0","-43838"
"3","Batch","68.58","0","0","-43830"
"3","Batch","68.58","0","0","-43503"
"3","Batch","68.58","0","0","-43427"
"3","Batch","68.58","0","0","-42894"
"3","Batch","68.58","0","0","-42849"
"3","Batch","68.58","0","0","-42567"
"3","Batch","68.58","0","0","-42556"
"3","Batch","68.61","0","0","-42219"
"3","Batch","68.63","0","0","-42179"
"3","Batch","68.63","0","0","-41840"
"3","Batch","68.63","0","0","-41215"
"3","Batch","68.77","0","0","-41213"
"3","Batch","68.80","0","0","-41203"
"3","Batch","68.82","0","0","-40367"
"3","Batch","68.82","0","0","-39786"
"3","Batch","68.93","0","0","-39553"
"3","Batch","69.00","0","0","-39518"
"3","Batch","69.00","0","0","-39502"
"3","Batch","69.00","0","0","-39381"
"3","Batch","69.00","0","0","-39005"
"3","Batch","69.00","0","0","-38891"
"3","Batch","69.15","0","0","-38596"
"3","Batch","69.23","0","0","-38224"
"3","Batch","69.23","0","0","-37747"
"3","Batch","69.23","0","0","-37622"
"3","Batch","69.23","0","0","-36744"
"3","Batch","69.54","0","0","-36463"
"3","Batch","69.77","0","0","-36133"
"3","Batch","69.96","0","0","-35720"
"3","Batch","69.96","0","0","-35556"
"3","Batch","70.05","0","0","-35472"
"3","Batch","70.06","0","0","-35425"
"3","Batch","70.26","0","0","-35027"
"3","Batch","70.27","0","0","-34531"
"3","Batch","70.88","0","0","-34433"
"3","Batch","70.88","0","0","-34407"
"3","Batch","70.91","0","0","-34395"
"3","Batch","70.91","0","0","-34236"
"3","Batch","70.91","0","0","-33960"
"3","Batch","71.21","0","0","-33715"
"3","Batch","71.51","0","0","-33677"
"3","Batch","71.51","0","0","-33654"
"3","Batch","71.62","0","0","-33406"
"3","Batch","71.65","0","0","-33381"
"3","Batch","71.94","0","0","-33154"
"3","Batch","72.19","0","0","-32970"
"3","Batch","72.19","0","0","-32860"
"3","Batch","73.50","0","0","-32790"
"3","Batch","73.50","0","0","-32548"
"3","Batch","73.74","0","0","-32529"
"3","Batch","74.00","0","0","-32376"
"3","Batch","74.84","0","0","-32336"
